Epoch,Loss,Acc,Val_acc,Mem_Use,GPU_Use,Pow_Cons,Time
0,0.64090895652771,0.6272143125534058,0.6757500171661377,0.8340919360286264,99.6,16790,132.26372814178467
1,0.6254702210426331,0.653071403503418,0.6802499890327454,0.8201472628686707,99.2,16915,103.88577270507812
2,0.5722018480300903,0.6590714454650879,0.6884999871253967,0.8042194588722854,35.6,16873,104.1950421333313
3,0.5476658344268799,0.6621428728103638,0.6932500004768372,0.7942787017681585,99.1,17373,103.8044981956482
4,0.5286064147949219,0.6607857346534729,0.6932500004768372,0.7980720955919269,99.1,17207,104.273752450943
5,0.5882112979888916,0.6691428422927856,0.6962500214576721,0.8006993445855279,45.1,17498,104.80896019935608
6,0.6380162239074707,0.6686428785324097,0.6930000185966492,0.8058848095372847,99.2,17207,104.67634439468384
7,0.5829458832740784,0.6725714206695557,0.6862499713897705,0.8068461373449324,99.1,17498,104.86485862731934
8,0.5988637208938599,0.6743571162223816,0.6962500214576721,0.8102316086865239,99.5,17457,104.92040705680847
9,0.5753427743911743,0.6737856864929199,0.7017499804496765,0.8049308985020401,99.5,17332,104.57999730110168
10,0.7255366444587708,0.6725000143051147,0.6902499794960022,0.8107285324375394,99.6,17332,104.43603038787842
11,0.5751383304595947,0.6722857356071472,0.6997500061988831,0.8047625948205825,99.2,17165,104.57261443138123
12,0.730309009552002,0.6707857251167297,0.7002500295639038,0.811762316406357,99.2,17165,104.75550150871277
13,0.4991796612739563,0.6735714077949524,0.6902499794960022,0.8172900939305698,99.3,17555,104.89687776565552
14,0.6121830940246582,0.6766428351402283,0.7009999752044678,0.8102407370217893,0.0,5399,161.84444165229797
15,0.5120528340339661,0.6737856864929199,0.703000009059906,0.8061044601046107,99.5,16790,104.11142873764038
16,0.4643007814884186,0.6700714230537415,0.7014999985694885,0.8119528704050243,99.6,16957,104.57154679298401
17,0.6052548885345459,0.6785714030265808,0.7002500295639038,0.8228218651014615,39.9,16957,104.93630313873291
18,0.5465973019599915,0.6800714135169983,0.6962500214576721,0.8107918602634437,99.1,17082,104.68384957313538
19,0.5815131664276123,0.6779999732971191,0.7020000219345093,0.8210966097362824,99.5,17498,105.247549533844
20,0.6039320230484009,0.6765000224113464,0.7052500247955322,0.8152790075673899,99.6,17415,104.52491998672485
21,0.4708302319049835,0.6752142906188965,0.6945000290870667,0.8204199718847274,0.0,5357,162.09047722816467
22,0.5477803945541382,0.6777142882347107,0.7024999856948853,0.8093221982856986,0.0,5224,161.78414011001587
23,0.44156840443611145,0.6790714263916016,0.7052500247955322,0.8160811600288456,63.6,16998,104.0055742263794
24,0.7320349812507629,0.6727856993675232,0.6977499723434448,0.8179895526202886,99.4,17123,104.48510909080505
25,0.6395505666732788,0.6775000095367432,0.6982499957084656,0.8218902043834266,0.0,5273,162.07774233818054
26,0.602860152721405,0.6762857437133789,0.7055000066757202,0.820101050671389,99.1,17082,104.30605697631836
27,0.4360002279281616,0.6732142567634583,0.7017499804496765,0.8187511980940037,99.5,17123,104.32331609725952
28,0.43391191959381104,0.6807143092155457,0.7049999833106995,0.8225000912833527,86.3,17040,105.45003652572632
29,0.4812816381454468,0.677142858505249,0.7017499804496765,0.8291563592547627,79.4,16623,106.03068947792053
30,0.4409288167953491,0.678928554058075,0.7014999985694885,0.8265627709974532,8.3,5483,162.1111524105072
31,0.5492860674858093,0.6742857098579407,0.6967499852180481,0.823014130662991,99.2,16957,104.92569041252136
32,0.6296467185020447,0.676714301109314,0.6909999847412109,0.8245727939095747,33.6,16998,104.62616395950317
33,0.3706094026565552,0.6790714263916016,0.6984999775886536,0.8168040100776821,99.5,17123,105.10879683494568
34,0.6259464025497437,0.6759285926818848,0.7059999704360962,0.8236325753772284,95.5,16832,106.1598527431488
35,0.46486514806747437,0.6769999861717224,0.7009999752044678,0.8250160886909055,0.0,5315,162.00464844703674
