Epoch,Loss,Acc,Val_acc,Mem_Use,GPU_Use,Pow_Cons,Time
0,0.5433775186538696,0.6114285588264465,0.6572499871253967,0.8154592921888835,99.1,17457,214.52006840705872
1,0.5456238985061646,0.6350714564323425,0.6654999852180481,0.8170481930460342,82.6,17623,165.4686779975891
2,0.6967350244522095,0.6462857127189636,0.6769999861717224,0.8150114332399201,32.1,17707,165.5749135017395
3,0.769697368144989,0.6468571424484253,0.6779999732971191,0.8237620836338077,99.5,17582,166.73434972763062
4,0.6719445586204529,0.6488571166992188,0.6792500019073486,0.8171160850395713,87.7,17971,166.84008312225342
5,0.5991186499595642,0.6585000157356262,0.6837499737739563,0.8193913226044967,18.1,5734,174.20150184631348
6,0.6041944622993469,0.6572142839431763,0.6729999780654907,0.825775452080804,99.0,17748,166.9034914970398
7,0.675910234451294,0.6504999995231628,0.6865000128746033,0.819619530986134,99.5,18012,175.30185961723328
8,0.6096312999725342,0.6522142887115479,0.6884999871253967,0.8198642844754402,98.8,17498,166.4794683456421
9,0.6054784655570984,0.6566428542137146,0.6902499794960022,0.8249116833563063,98.9,18012,166.29094076156616
10,0.7376660108566284,0.6627857089042664,0.6855000257492065,0.8276188052834804,99.0,17832,166.60533785820007
11,0.7858220338821411,0.6575714349746704,0.6887500286102295,0.8263214406338716,99.5,17846,175.3740017414093
12,0.5461230874061584,0.659428596496582,0.6922500133514404,0.8207274826789839,0.0,5734,174.39682626724243
13,0.6594977378845215,0.6636428833007812,0.6915000081062317,0.8194489452208601,99.6,18054,166.59206771850586
14,0.5186640620231628,0.6621428728103638,0.6917499899864197,0.8181698372417822,99.5,18179,166.57697653770447
15,0.5038390159606934,0.6595714092254639,0.6897500157356262,0.8222028498662699,99.2,17846,166.59379386901855
16,0.6972514390945435,0.662928581237793,0.6857500076293945,0.8171891117216953,99.4,18179,166.4619653224945
17,0.5993609428405762,0.6573571562767029,0.6855000257492065,0.8267921204209988,98.8,17804,166.56984686851501
18,0.5711853504180908,0.665071427822113,0.6890000104904175,0.8292396553140604,99.2,17373,175.28372812271118
19,0.537804901599884,0.6602857112884521,0.6915000081062317,0.8235721001560945,84.1,17888,167.0208659172058
