Epoch,Loss,Acc,Val_acc,Mem_Use,GPU_Use,Pow_Cons,Time
0,0.7642461061477661,0.631928563117981,0.6725000143051147,0.8120955006435476,99.4,19635,310.05687189102173
1,0.503262460231781,0.6662856936454773,0.6894999742507935,0.8180323416918457,99.5,18844,286.87601613998413
2,0.7140065431594849,0.673714280128479,0.687749981880188,0.8126911245196213,99.6,19177,291.276864528656
3,0.5471780300140381,0.678857147693634,0.6847500205039978,0.8197125259016513,99.7,18636,293.88918900489807
4,0.7781080603599548,0.6841428279876709,0.6909999847412109,0.8187882819560197,99.5,18844,295.964786529541
5,0.5569789409637451,0.689214289188385,0.6937500238418579,0.8213830112552374,99.7,18886,294.6911814212799
6,0.6311374306678772,0.6884999871253967,0.6959999799728394,0.811548941569526,54.9,18636,315.4883224964142
7,0.4627239406108856,0.6915000081062317,0.687250018119812,0.8192795004974943,74.9,18928,291.6315176486969
8,0.44456911087036133,0.6882857084274292,0.6980000138282776,0.8155625564815745,99.6,18886,296.8105614185333
9,0.5015021562576294,0.6916428804397583,0.703249990940094,0.820228847365106,99.6,18844,295.3799376487732
10,0.7074261903762817,0.6925714015960693,0.7022500038146973,0.8279639704607071,99.7,19136,293.9790003299713
11,0.46715548634529114,0.6933571696281433,0.7074999809265137,0.8273677760636793,99.5,18636,294.7662456035614
12,0.5390803217887878,0.6927857398986816,0.703000009059906,0.8277460314562434,99.7,19052,295.0642726421356
13,0.4671119451522827,0.6915714144706726,0.7085000276565552,0.8211953098613406,99.6,18803,296.2775046825409
14,0.46051785349845886,0.6937857270240784,0.7074999809265137,0.829536326210189,31.5,18969,295.20865654945374
15,0.4614042341709137,0.6952857375144958,0.699999988079071,0.8275081242183863,43.2,5608,322.2501769065857
16,0.5053468942642212,0.6991428732872009,0.690500020980835,0.8318549233676255,99.6,18886,291.8266990184784
17,0.5530888438224792,0.6933571696281433,0.7102500200271606,0.82338611032506,99.6,18761,313.0061914920807
18,0.624194860458374,0.6977142691612244,0.703249990940094,0.8221343873517787,99.4,19011,291.0952343940735
19,0.5738729238510132,0.6934285759925842,0.7055000066757202,0.8311794265579786,99.5,19094,294.58320212364197
20,0.5360513925552368,0.6988571286201477,0.7089999914169312,0.8252328866534611,40.0,5441,322.26061367988586
21,0.4850296378135681,0.6950713992118835,0.7067499756813049,0.8276638764388539,99.6,19094,291.34772777557373
22,0.6321781277656555,0.697857141494751,0.7014999985694885,0.8236462678801267,99.7,19177,293.876850605011
23,0.45412471890449524,0.6984999775886536,0.7107499837875366,0.8210429807665975,99.6,19052,293.94975304603577
24,0.45579612255096436,0.7002857327461243,0.6959999799728394,0.8253675295986271,99.6,18803,313.85345935821533
25,0.6518930196762085,0.7014285922050476,0.7009999752044678,0.8296829500953911,99.4,18428,291.2351348400116
26,0.39851880073547363,0.7015714049339294,0.7045000195503235,0.8329583108928424,0.0,5566,344.11554288864136
27,0.4597817063331604,0.7034285664558411,0.7114999890327454,0.8273141470939944,99.7,19136,309.8806595802307
28,0.48352813720703125,0.6957857012748718,0.7064999938011169,0.8300400962126537,99.6,19094,291.34367990493774
29,0.6053484082221985,0.7007142901420593,0.7135000228881836,0.837624601776374,99.6,19302,294.5857810974121
30,0.8384864330291748,0.7020714282989502,0.7110000252723694,0.8369000401646751,99.7,19011,314.45741510391235
31,0.3584510087966919,0.7044285535812378,0.7142500281333923,0.836874937242695,33.8,18553,292.29165840148926
32,0.8456529974937439,0.7036428451538086,0.7070000171661377,0.8399683018557905,99.4,18636,294.90522742271423
33,0.43374791741371155,0.7026428580284119,0.7097499966621399,0.8436510146144648,99.6,18928,295.49631118774414
34,0.5446520447731018,0.7027857303619385,0.7114999890327454,0.8413706423609526,99.7,18928,296.73784852027893
35,0.5537174940109253,0.7032142877578735,0.7107499837875366,0.8427809701594721,99.5,18928,296.0570809841156
