Epoch,Loss,Acc,Val_acc,Mem_Use,GPU_Use,Pow_Cons,Time
23,0.70528644323349,0.8854784965515137,0.34634146094322205,0.8854804699266995,99.6,16998,703.3178427219391
24,0.1983451396226883,0.9119733572006226,0.37560975551605225,0.8708574473523264,0.4,15332,702.035829782486
25,0.04521888121962547,0.9248588681221008,0.3499999940395355,0.8752573049502962,99.5,18290,701.7919795513153
26,0.2309800088405609,0.9242796897888184,0.4109756052494049,0.880844987174689,99.5,16165,703.0065748691559
27,0.3279517889022827,0.9297813773155212,0.40487805008888245,0.8835783530657514,99.5,18207,704.2973058223724
28,0.37720927596092224,0.9334008693695068,0.38780486583709717,0.8802191256880483,99.6,15915,704.0049743652344
29,0.15599580109119415,0.9371652007102966,0.3365853726863861,0.8990172206044783,5.2,15457,707.2458851337433
30,0.010724743828177452,0.895902693271637,0.43414634466171265,0.8874750111822107,27.7,13561,705.3967623710632
31,0.06539534777402878,0.9277544617652893,0.393902450799942,0.876676190563127,58.6,5357,758.5306701660156
32,0.26552602648735046,0.9481685161590576,0.44756096601486206,0.8954297848451378,99.6,18553,702.861093044281
33,0.05584288015961647,0.9603301286697388,0.4256097674369812,0.8894147824261289,20.1,12727,701.2966525554657
34,0.2468220293521881,0.9467207193374634,0.3682926893234253,0.8964008115090051,99.6,16707,702.213481426239
35,0.03107680194079876,0.9472998380661011,0.39146342873573303,0.8900554774575761,99.6,17248,700.536787033081
36,0.31984713673591614,0.9433907866477966,0.40365853905677795,0.8920386082940054,99.7,16790,699.7263312339783
37,0.009552191942930222,0.955552339553833,0.37560975551605225,0.8984746551771353,99.5,17248,701.4668569564819
38,0.39326217770576477,0.9543941020965576,0.41951218247413635,0.8869164711681531,99.5,17248,699.6457052230835
39,0.050620194524526596,0.9513537287712097,0.37682926654815674,0.8987890122228409,99.6,16790,702.7381625175476
40,0.506430983543396,0.9551180005073547,0.41951218247413635,0.9046322878346675,99.6,18428,702.4465477466583
41,0.22264805436134338,0.954538881778717,0.356097549200058,0.8925024418296835,12.0,15165,702.309915304184
42,0.13223260641098022,0.9629361629486084,0.43658536672592163,0.898478648823814,99.6,16623,703.94580078125
43,0.35268476605415344,0.9633705019950867,0.4280487895011902,0.891969004737606,5.8,15748,703.1817286014557
44,0.048836108297109604,0.9572896957397461,0.4085365831851959,0.9032521976467152,77.3,16915,700.0257019996643
45,0.3259730637073517,0.9610540270805359,0.356097549200058,0.9064733589535277,99.6,15499,700.7557146549225
46,0.008061894215643406,0.9643839597702026,0.34268292784690857,0.910205707035208,99.5,17748,699.3453948497772
47,0.07306921482086182,0.9613435864448547,0.3829268217086792,0.8989847009100951,0.9,13352,700.0391278266907
48,0.05534869059920311,0.9653974175453186,0.3695122003555298,0.9045917808469269,0.8,14354,701.9273254871368
49,0.6581397652626038,0.961777925491333,0.39878049492836,0.9049078494554949,6.2,14020,703.4516544342041
50,0.08110011368989944,0.9636600613594055,0.37682926654815674,0.902690805027887,3.5,12810,707.9786078929901
51,0.12123656272888184,0.9729260206222534,0.3524390161037445,0.9048981505992753,99.5,18207,702.5073652267456
52,0.011969838291406631,0.9687273502349854,0.3268292546272278,0.9046642370080968,99.5,17415,703.7988166809082
53,0.023901544511318207,0.9703199863433838,0.37195122241973877,0.9133099115464313,99.5,15082,702.8314967155457
54,0.007094213273376226,0.9701752066612244,0.396341472864151,0.9123234808168035,99.6,18470,703.0970175266266
55,0.05856824293732643,0.962791383266449,0.24634146690368652,0.9093858684241755,7.0,13436,704.3261754512787
56,0.45696666836738586,0.9669899940490723,0.3975609838962555,0.913320751444559,99.6,17748,704.0017013549805
57,0.001303075347095728,0.9659765362739563,0.37439024448394775,0.9018698253749464,9.6,12852,703.3646326065063
58,0.5457799434661865,0.9753872752189636,0.4573170840740204,0.9107442788158724,99.5,15165,704.347874879837
59,0.07752716541290283,0.9711886644363403,0.4000000059604645,0.919488653479265,11.9,13102,704.693813085556
