Epoch,Loss,Acc,Val_acc,Mem_Use,GPU_Use,Pow_Cons,Time
0,3.9392616748809814,0.13175040483474731,0.009756097570061684,0.8454035667849358,22.0,9305,497.67438101768494
1,4.368602752685547,0.20993195474147797,0.09512194991111755,0.8191139462215231,99.6,14855,366.3177237510681
2,3.2244012355804443,0.26234254240989685,0.012195121496915817,0.8274253002225603,48.9,13603,367.73256731033325
3,2.7840960025787354,0.2898508906364441,0.04512195289134979,0.8210297566783795,28.8,5600,389.0921051502228
4,3.8831124305725098,0.3176487684249878,0.07560975849628448,0.8212910554244307,0.0,5056,388.9629735946655
5,3.097139835357666,0.34153756499290466,0.008536585606634617,0.825898585278383,1.1,12351,365.503520488739
6,3.641364812850952,0.36137253046035767,0.008536585606634617,0.8204501070583181,99.4,13227,389.20971059799194
7,3.594601631164551,0.3904734253883362,0.13780488073825836,0.819119651434319,0.6,12685,385.4613564014435
8,2.2186577320098877,0.42246994376182556,0.0036585365887731314,0.818376262207016,0.0,6362,389.27499628067017
9,2.8448243141174316,0.448820024728775,0.0036585365887731314,0.8130453113705461,0.0,6770,388.9087977409363
10,1.672858715057373,0.4803822338581085,0.0731707289814949,0.8172232387009687,99.2,15457,384.0898230075836
11,1.7186214923858643,0.5032575726509094,0.002439024392515421,0.8149810900721881,60.5,13227,377.78102588653564
12,2.2983555793762207,0.5411900877952576,0.16463415324687958,0.8154523406491277,99.5,14437,375.64143776893616
13,2.314974784851074,0.558563768863678,0.025609755888581276,0.8159007703748838,98.6,16248,375.09008955955505
14,0.9857335686683655,0.5853481888771057,0.024390242993831635,0.8182496064829474,99.3,17082,374.3399314880371
15,2.408193588256836,0.6109743714332581,0.0036585365887731314,0.8184589877925562,9.6,14354,376.5280656814575
16,1.9371471405029297,0.6374692320823669,0.21585366129875183,0.8227236343574761,2.2,13019,380.4982645511627
17,2.624718427658081,0.6520920991897583,0.043902438133955,0.8164113869201151,99.4,14270,378.7988471984863
18,1.4203294515609741,0.6652671098709106,0.3682926893234253,0.8172705919671744,0.0,5441,388.8349769115448
19,1.0764044523239136,0.6832199096679688,0.015853658318519592,0.8176271677669169,99.6,14145,376.7578730583191
20,2.557063102722168,0.6991457939147949,0.08780487626791,0.8184829496862989,99.5,14563,374.98567175865173
21,1.7772637605667114,0.7175329327583313,0.29024389386177063,0.8188355318370842,9.6,14479,377.01165199279785
22,0.7537699341773987,0.7275227904319763,0.24756097793579102,0.8167280262302864,39.6,5776,389.23638892173767
23,2.0049853324890137,0.7372230887413025,0.004878048785030842,0.8249937385289565,2.7,11683,376.47759199142456
24,1.0079728364944458,0.7480816841125488,0.008536585606634617,0.8154066989467607,3.7,14855,375.46266293525696
25,1.6468696594238281,0.7669031620025635,0.1475609689950943,0.8229335861883644,13.6,11975,373.9099419116974
26,2.0836901664733887,0.7794990539550781,0.34268292784690857,0.8156765555120058,99.4,15748,373.6458463668823
27,1.3875411748886108,0.7915158271789551,0.36219513416290283,0.8168215917201388,0.7,13144,372.9844825267792
28,1.0796809196472168,0.7941219210624695,0.023170731961727142,0.8178947422470437,99.4,15957,375.73724365234375
29,1.3659875392913818,0.8055595755577087,0.025609755888581276,0.8182313498020006,99.2,16165,374.1480076313019
30,1.0728373527526855,0.8090342879295349,0.004878048785030842,0.8209458900502801,99.5,15957,373.2707898616791
31,1.269517183303833,0.823222815990448,0.008536585606634617,0.8213150173181735,1.7,12476,375.2809555530548
32,2.1147446632385254,0.8262631893157959,0.009756097570061684,0.8222871855785913,1.0,12017,374.1372015476227
33,1.313480257987976,0.8346604704856873,0.25487804412841797,0.8212345738177516,99.0,16165,375.79731154441833
34,1.8593788146972656,0.8378456830978394,0.7304878234863281,0.8188264034966108,99.2,15082,375.4358115196228
35,1.5599586963653564,0.8469668626785278,0.6231707334518433,0.819382661744209,1.0,13019,374.49130868911743
36,1.3256356716156006,0.8560880422592163,0.28658536076545715,0.8239319984276433,97.1,15249,377.03760719299316
37,1.4992117881774902,0.8627479076385498,0.18414634466171265,0.8219095004915041,0.0,5399,389.1671419143677
38,0.40937164425849915,0.8692630529403687,0.34878048300743103,0.8232268341260727,99.5,14437,379.60890197753906
39,0.9225685596466064,0.8760677576065063,0.10731707513332367,0.8244272108983257,85.4,14957,379.03088879585266
40,0.2078138291835785,0.8782394528388977,0.37682926654815674,0.821610547341,99.2,15457,377.621458530426
41,1.907437801361084,0.8785290122032166,0.5707316994667053,0.8182678631638942,6.1,12309,377.7046594619751
42,1.2369378805160522,0.8831620216369629,0.14878049492835999,0.820540249420493,0.8,11850,378.2050402164459
43,2.823744773864746,0.8931518793106079,0.017073171213269234,0.8229010664754279,0.1,12727,376.5393226146698
44,0.6087081432342529,0.893875777721405,0.025609755888581276,0.8253560195414948,99.3,16373,378.5095615386963
45,0.8110639452934265,0.8999565839767456,0.44878047704696655,0.8265546847499091,99.1,15957,381.41497778892517
46,2.918391227722168,0.8998118042945862,0.6536585092544556,0.8350001112516495,1.1,6853,389.1604952812195
47,1.2776846885681152,0.9041551947593689,0.20975609123706818,0.8300850704279994,99.4,13186,378.7980580329895
48,2.5676071643829346,0.9174750447273254,0.20243902504444122,0.8317960637454836,0.5,12059,382.623095035553
49,1.2158609628677368,0.9103807806968689,0.6609756350517273,0.833682777617081,0.0,13895,382.37691140174866
50,1.9354366064071655,0.9151585102081299,0.015853658318519592,0.8279051086186938,99.1,14688,379.82835960388184
51,0.6969651579856873,0.9103807806968689,0.5036585330963135,0.8243861333661954,99.3,14771,379.3207173347473
52,1.0909172296524048,0.9077747464179993,0.5621951222419739,0.8255140539359407,5.4,5483,389.3655047416687
53,0.5292843580245972,0.9206601977348328,0.6731707453727722,0.8257565254797656,99.2,16457,381.06061148643494
54,1.29025399684906,0.927320122718811,0.013414634391665459,0.8264491383131853,99.2,14855,379.76125860214233
55,1.7346824407577515,0.9208049774169922,0.05609755963087082,0.8379451420968825,99.4,16082,381.12767720222473
56,1.2462315559387207,0.9277544617652893,0.16951219737529755,0.8346846129840374,7.4,12059,383.8501625061035
57,1.344638466835022,0.9280440211296082,0.7329268455505371,0.8364925949190516,99.4,15124,383.5538191795349
58,1.9103180170059204,0.9305052757263184,0.3219512104988098,0.8342949469500788,98.8,15998,383.42666029930115
59,3.11502742767334,0.9332560896873474,0.31707316637039185,0.8365331019299024,0.0,5650,389.2142086029053
