Epoch,Loss,Acc,Val_acc,Mem_Use,GPU_Use,Pow_Cons,Time
0,0.6406273245811462,0.661142885684967,0.5,0.8082558946224977,99.5,17748,845.805732011795
1,0.5185858607292175,0.68278568983078,0.5,0.8237369807118275,99.7,18373,835.2364075183868
2,0.4364502429962158,0.6908571720123291,0.5,0.8205665957699294,99.4,18457,816.4231977462769
3,0.6753811240196228,0.7273571491241455,0.5,0.8179752895964363,99.5,18553,816.2795314788818
4,0.4691155254840851,0.7598571181297302,0.5217499732971191,0.8265125651534929,99.4,18457,811.9582622051239
5,0.6906630396842957,0.7902857065200806,0.656000018119812,0.8228304229157728,99.3,19094,829.0531671047211
6,0.44925016164779663,0.8122143149375916,0.5077499747276306,0.8287284685391925,99.6,19260,808.204692363739
7,0.7132260799407959,0.8244285583496094,0.8180000185966492,0.8285681521510923,99.6,18720,810.6753623485565
8,0.21250975131988525,0.8406428694725037,0.5270000100135803,0.8311303617559266,99.3,19344,809.7787404060364
9,0.5641041398048401,0.8547142744064331,0.8457499742507935,0.8322251914668322,79.9,18553,827.7154598236084
10,0.2824048399925232,0.8667142987251282,0.5072500109672546,0.8393441519320122,99.6,19385,809.9226107597351
11,0.08890600502490997,0.875,0.5270000100135803,0.8324819258961743,99.5,18512,834.4988532066345
12,0.61642986536026,0.8871428370475769,0.5197499990463257,0.8344878775707674,99.6,18803,812.5873608589172
13,0.47848719358444214,0.8949285745620728,0.5479999780654907,0.8372292307551872,22.3,5524,862.7194638252258
14,0.20702871680259705,0.8982142806053162,0.6945000290870667,0.8519674985622872,99.6,18678,807.6491568088531
15,0.3312791585922241,0.9085000157356262,0.6702499985694885,0.8478665939442623,99.6,18304,819.8570194244385
16,0.4509325921535492,0.9122142791748047,0.5199999809265137,0.8420621137573141,99.3,18636,819.3291766643524
17,0.25474053621292114,0.9165714383125305,0.8899999856948853,0.8539243854348283,99.6,18969,816.2846121788025
18,0.15621556341648102,0.9193571209907532,0.5602499842643738,0.846894996759441,99.6,18803,815.4038758277893
19,0.08373953402042389,0.9029285907745361,0.7684999704360962,0.8564500816986006,99.5,19385,817.8019313812256
20,0.18158058822155,0.9241428375244141,0.8700000047683716,0.8571021871491297,99.7,18720,819.3618893623352
21,0.0786333680152893,0.9334285855293274,0.6704999804496765,0.863138869364394,99.5,17540,819.7140874862671
22,0.2978249490261078,0.939214289188385,0.5647500157356262,0.8552599749883614,99.7,18761,838.3839905261993
23,0.10430167615413666,0.9377142786979675,0.5605000257492065,0.8511539356817497,99.3,18512,815.2257442474365
24,0.2812685966491699,0.9332143068313599,0.8190000057220459,0.8550831134925924,99.4,18803,821.8048083782196
25,0.05109867826104164,0.93064284324646,0.6399999856948853,0.8591349533085652,99.6,18040,823.3041520118713
26,0.02252536080777645,0.9475714564323425,0.8522499799728394,0.8593026864690686,3.3,5608,862.9511182308197
27,0.07139859348535538,0.9486428499221802,0.7294999957084656,0.8700712694775854,99.3,18886,811.5449559688568
28,0.17807415127754211,0.9498571157455444,0.7717499732971191,0.8758883011255237,99.7,18470,816.7686307430267
29,0.015270857140421867,0.949999988079071,0.5252500176429749,0.8843331522880172,73.3,18345,813.8077702522278
30,0.8301265835762024,0.9446428418159485,0.5377500057220459,0.8859277583547088,99.6,17998,810.6605625152588
31,0.18211162090301514,0.9476428627967834,0.7864999771118164,0.8726209276214297,0.0,5273,862.9779276847839
32,0.08808814734220505,0.9527142643928528,0.7214999794960022,0.8807770951811518,99.4,18678,807.8079283237457
33,0.20122210681438446,0.9562143087387085,0.6510000228881836,0.8727789619257136,99.7,19094,816.8119702339172
34,0.11662201583385468,0.9567857384681702,0.7120000123977661,0.8810338296104939,99.7,18207,816.0078363418579
35,0.12254782021045685,0.9602857232093811,0.5337499976158142,0.8731617814859104,99.7,18082,819.1022615432739
36,0.052678581327199936,0.9493571519851685,0.5960000157356262,0.8729027649727519,99.5,19094,834.9183025360107
37,0.01939026080071926,0.9507856965065002,0.8454999923706055,0.8743946772677067,99.7,18761,812.9608969688416
38,0.060393162071704865,0.9645000100135803,0.6420000195503235,0.8826096084857005,99.3,18332,818.4154968261719
39,0.02467404305934906,0.9529285430908203,0.6762499809265137,0.8904422906644516,99.7,18457,816.6224808692932
40,0.08568291366100311,0.9631428718566895,0.7882500290870667,0.8812015627709975,99.5,19510,818.1339666843414
41,0.022611752152442932,0.966785728931427,0.8632500171661377,0.8770766962729007,99.5,18969,840.2109351158142
42,0.12449398636817932,0.9566428661346436,0.8547499775886536,0.8872496554053437,99.6,18470,832.2765967845917
43,0.003032837063074112,0.9664285778999329,0.8730000257492065,0.8800046098093091,50.6,5608,863.0403959751129
44,0.09584362804889679,0.9662142992019653,0.6337500214576721,0.8853230061433697,99.7,18595,808.9592280387878
45,0.11595994234085083,0.9686428308486938,0.5442500114440918,0.8845921688011757,99.3,18969,813.8019716739655
46,0.025171617045998573,0.9670714139938354,0.5335000157356262,0.8882657532245845,99.7,18678,816.1729407310486
47,0.0003801960847340524,0.9707857370376587,0.6899999976158142,0.8954953947548585,99.7,17748,817.1954386234283
48,0.0421181358397007,0.9723571538925171,0.6445000171661377,0.8898803275246693,99.6,18969,817.6456620693207
49,0.07032369077205658,0.9714285731315613,0.6700000166893005,0.8892031191521602,99.5,17332,821.822514295578
50,0.2466832399368286,0.9622142910957336,0.5090000033378601,0.8949710859980465,0.0,5357,863.1266560554504
51,0.03897760808467865,0.9747142791748047,0.53125,0.8995751900975819,99.7,17540,812.8453645706177
52,0.03846342861652374,0.9657142758369446,0.5299999713897705,0.904232352645848,99.6,18165,815.3646378517151
