Epoch,Loss,Acc,Val_acc,Mem_Use,GPU_Use,Pow_Cons,Time
0,0.4163414239883423,0.6729999780654907,0.5,0.8184145907310884,99.0,17832,313.02897691726685
1,0.5733936429023743,0.6949999928474426,0.5,0.8258267989666724,99.3,18123,276.0394914150238
2,0.6288273334503174,0.7323571443557739,0.5,0.830980885265954,99.5,18290,278.84575176239014
3,0.3269694149494171,0.7743571400642395,0.5,0.8325994532127176,99.1,17832,279.16128301620483
4,0.20365643501281738,0.7977856993675232,0.5,0.8298792093035993,99.5,18304,279.5765085220337
5,0.3373206853866577,0.8157142996788025,0.5005000233650208,0.8293948370135739,5.6,7366,282.4681148529053
6,0.21655787527561188,0.8281428813934326,0.5132499933242798,0.8319405015107395,99.6,17748,279.41777753829956
7,0.2778121531009674,0.8374999761581421,0.5202500224113464,0.8280518306876375,7.2,7282,282.43791913986206
8,0.4046773910522461,0.843999981880188,0.5527499914169312,0.8334985942363691,28.2,18012,279.66427278518677
9,0.5576360821723938,0.8539999723434448,0.5015000104904175,0.8371191202110471,99.5,17332,280.98978066444397
10,0.3561578094959259,0.8671428561210632,0.5295000076293945,0.8309643401582854,99.0,18553,278.90719723701477
11,0.14377102255821228,0.8684999942779541,0.5690000057220459,0.8328356488877123,98.8,17971,280.29652428627014
12,0.8496106863021851,0.8780714273452759,0.5007500052452087,0.8339162155747656,7.0,17582,280.22724509239197
13,0.22601407766342163,0.8847143054008484,0.5877500176429749,0.8396339765766917,98.9,18096,281.1390116214752
14,0.1807553768157959,0.8873571157455444,0.5092499852180481,0.8389658965394481,99.7,18262,281.10954666137695
15,0.49119797348976135,0.8902142643928528,0.5477499961853027,0.8386954696072078,99.7,17929,279.76917815208435
16,0.23830845952033997,0.9014999866485596,0.5237500071525574,0.8347246437667163,99.1,18054,280.7039484977722
17,0.2504284977912903,0.9036428332328796,0.5007500052452087,0.8397184136778976,99.6,18054,301.9846177101135
18,0.453656405210495,0.9002857208251953,0.5740000009536743,0.8444297757168026,99.5,18387,280.3620958328247
19,0.04778803139925003,0.9109285473823547,0.5327500104904175,0.8401799651297592,99.6,17638,278.68737530708313
20,0.12451332062482834,0.9105714559555054,0.5325000286102295,0.8419326055007348,99.6,18054,279.0391640663147
21,0.3237055540084839,0.912928581237793,0.5007500052452087,0.8468778811308182,99.6,17623,280.9964747428894
22,0.3199760913848877,0.9199285507202148,0.5417500138282776,0.8461926854649517,8.6,18179,300.9416995048523
23,0.27512750029563904,0.9207857251167297,0.5109999775886536,0.8456079014870058,99.2,18345,280.813800573349
24,0.16728143393993378,0.9214285612106323,0.5732499957084656,0.8400031036339902,99.7,18054,279.5324399471283
25,0.015640735626220703,0.9242143034934998,0.5065000057220459,0.8437719650567326,99.2,17638,280.2906639575958
26,0.19667752087116241,0.9281428456306458,0.534250020980835,0.8472087832841925,98.9,18262,279.645272731781
27,0.11936213076114655,0.9283571243286133,0.5559999942779541,0.8498679814512228,98.9,18387,279.89013385772705
28,0.12578022480010986,0.9315000176429749,0.5055000185966492,0.8463912267569763,99.5,17888,279.4421558380127
29,0.05807596817612648,0.9322142601013184,0.5245000123977661,0.8507323206966746,0.0,7366,282.51999282836914
30,0.0998983159661293,0.9347142577171326,0.6539999842643738,0.8473981962409516,99.6,17929,278.2927951812744
31,0.023538809269666672,0.9394285678863525,0.5184999704360962,0.8472355977690349,21.8,18220,279.59862780570984
32,0.018410956487059593,0.9370714426040649,0.5007500052452087,0.8613902226400971,99.3,18262,281.6917996406555
33,0.05584049969911575,0.9386428594589233,0.5117499828338623,0.8558230791700517,98.8,18012,280.33421897888184
34,0.24833860993385315,0.9421428442001343,0.5544999837875366,0.8598070269924873,99.6,17846,279.8421161174774
35,0.014055594801902771,0.9427857398986816,0.5199999809265137,0.8584172379483154,99.3,18179,279.9469211101532
36,0.11939497292041779,0.9465000033378601,0.5195000171661377,0.8539300906443692,99.6,18040,280.1738374233246
37,0.10671080648899078,0.946571409702301,0.5207499861717224,0.8615442632977024,98.9,18595,302.69824290275574
38,0.020136188715696335,0.9472143054008484,0.5167499780654907,0.8652617778345764,7.6,7408,282.43777990341187
39,0.12150945514440536,0.9489285945892334,0.7940000295639038,0.8561847894549471,97.2,17888,279.00233817100525
40,0.12818309664726257,0.9470714330673218,0.5402500033378601,0.849948995426704,99.6,18345,279.1335234642029
41,0.28424882888793945,0.9492856860160828,0.5644999742507935,0.8556815899734366,99.1,18054,281.4469084739685
42,0.1275145411491394,0.9492142796516418,0.5382500290870667,0.8569863713954486,3.1,9110,282.3088057041168
43,0.2686469554901123,0.9524285793304443,0.5444999933242798,0.8583681731462633,99.5,17680,279.08781909942627
44,0.11406455188989639,0.9526428580284119,0.6487500071525574,0.858897046070708,0.0,8065,282.364538192749
45,0.48956620693206787,0.9551428556442261,0.5562499761581421,0.8680276634200221,98.9,18636,281.6080458164215
46,0.06336093693971634,0.9528571367263794,0.503250002861023,0.8604865174488129,99.6,17929,280.3207814693451
47,0.2070283740758896,0.9522143006324768,0.5207499861717224,0.8589917525490877,99.5,17665,278.73515224456787
48,0.039192065596580505,0.9562143087387085,0.5009999871253967,0.8650478324767912,0.0,8233,282.4374544620514
49,0.14842340350151062,0.9590714573860168,0.5090000033378601,0.8695401144693242,99.0,18428,279.1147015094757
50,0.015152174979448318,0.9559285640716553,0.5569999814033508,0.8659275757880035,99.5,17846,281.5946373939514
51,0.013154730200767517,0.9570714235305786,0.5092499852180481,0.8640739532081534,99.5,18179,280.11832332611084
52,0.05732079595327377,0.9591428637504578,0.515250027179718,0.866411948078029,99.1,17804,279.4033694267273
53,0.016671398654580116,0.9591428637504578,0.5534999966621399,0.8759134040475038,99.5,17665,279.34075260162354
54,0.0449371337890625,0.9590714573860168,0.5394999980926514,0.8663394919168591,99.1,17846,279.1367418766022
55,0.13940320909023285,0.9611428380012512,0.6072499752044678,0.8643095783621941,99.6,18304,278.914425611496
56,0.06261996179819107,0.9620000123977661,0.562250018119812,0.8691544423043569,99.6,17415,280.09542179107666
57,0.18769238889217377,0.9619285464286804,0.5084999799728394,0.8681896913709847,98.9,18137,279.5110676288605
58,0.13083778321743011,0.9622142910957336,0.6027500033378601,0.8666304576034468,99.6,18470,279.7332558631897
59,0.024949582293629646,0.9612857103347778,0.5077499747276306,0.859438470456143,99.0,18387,278.3308353424072
